,state,city,code,mean_inc,median_inc,stdev_inc,num_incidents,total_killed,total_injured
0,Michigan,West Bloomfield,MI,116454,300000,69029,3,1,0
0,Michigan,West Bloomfield,MI,118168,300000,82077,3,1,0
0,Michigan,West Bloomfield,MI,112971,84532,84605,3,1,0
0,Michigan,Beverly Hills,MI,95040,83463,61735,0,0,0
0,Michigan,Southfield,MI,106760,300000,40033,34,11,21
0,Michigan,Southfield,MI,87498,86486,53121,34,11,21
0,Michigan,Kalamazoo,MI,45256,35818,32539,178,33,78
0,Michigan,Southfield,MI,63140,49126,56857,34,11,21
0,Michigan,Southfield,MI,96699,85923,68229,34,11,21
0,Michigan,Southfield,MI,80946,79780,51309,34,11,21
0,Michigan,Southfield,MI,58079,54415,41796,34,11,21
0,Michigan,Southfield,MI,72649,300000,51117,34,11,21
0,Michigan,Farmington,MI,73954,70510,43502,3,0,2
0,Michigan,Farmington Hills,MI,123401,129390,66100,3,0,1
0,Michigan,Farmington Hills,MI,136445,128286,67487,3,0,1
0,Michigan,Farmington Hills,MI,40629,25683,37918,3,0,1
0,Michigan,Farmington Hills,MI,81329,300000,40646,3,0,1
0,Michigan,Schoolcraft,MI,81023,71281,54138,2,1,1
0,Michigan,Farmington,MI,82059,61063,63129,3,0,2
0,Michigan,Farmington Hills,MI,118992,103770,70335,3,0,1
0,Michigan,Berkley,MI,79427,83939,49909,0,0,0
0,Michigan,Oak Park,MI,63811,300000,39759,7,4,4
0,Michigan,Oak Park,MI,46653,41313,30032,7,4,4
0,Michigan,Oak Park,MI,43014,28273,40712,7,4,4
0,Michigan,Ferndale,MI,48469,36532,36263,13,0,4
0,Michigan,Ferndale,MI,56659,300000,33538,13,0,4
0,Michigan,Hazel Park,MI,41823,33958,32501,6,0,3
0,Michigan,Hazel Park,MI,36077,29785,33052,6,0,3
0,Michigan,Vicksburg,MI,69767,59489,50395,2,0,2
0,Michigan,Clawson,MI,80075,66755,54610,7,2,1
0,Michigan,Madison Heights,MI,36246,26934,41094,6,1,0
0,Michigan,Madison Heights,MI,57987,29807,54399,6,1,0
0,Michigan,Madison Heights,MI,55895,300000,29807,6,1,0
0,Michigan,Royal Oak,MI,80035,71128,51244,14,2,4
0,Michigan,Berkley,MI,65635,48311,54468,0,0,0
0,Michigan,Royal Oak,MI,72236,43768,61890,14,2,4
0,Michigan,Royal Oak,MI,98770,90912,70237,14,2,4
0,Michigan,Madison Heights,MI,81942,68497,53890,6,1,0
0,Michigan,Royal Oak,MI,93706,84940,56725,14,2,4
0,Michigan,Grand Rapids,MI,63479,53007,44352,352,45,215
0,Michigan,Rochester,MI,115131,99671,72418,2,1,2
0,Michigan,Rochester Hills,MI,58176,43996,52829,3,0,0
0,Michigan,Rochester Hills,MI,89422,65223,74415,3,0,0
0,Michigan,Rochester Hills,MI,128376,107432,73833,3,0,0
0,Michigan,Rochester Hills,MI,57118,300000,38842,3,0,0
0,Michigan,Rochester Hills,MI,70132,60355,45349,3,0,0
0,Michigan,Rochester Hills,MI,88803,75842,63711,3,0,0
0,Michigan,Troy,MI,79769,62403,53885,19,2,3
0,Michigan,Troy,MI,162262,300000,76279,19,2,3
0,Michigan,Troy,MI,124170,114501,69541,19,2,3
0,Michigan,Grand Rapids,MI,47166,39976,32308,352,45,215
0,Michigan,Troy,MI,79018,69517,48528,19,2,3
0,Michigan,Clawson,MI,78852,66831,54770,7,2,1
0,Michigan,New Era,MI,55435,45699,37261,0,0,0
0,Michigan,Hesperia,MI,44635,36960,36218,0,0,0
0,Michigan,Pentwater,MI,0,0,0,1,0,0
0,Michigan,West Branch,MI,46378,35987,40196,2,2,0
0,Michigan,Whittemore,MI,46226,41570,33591,0,0,0
0,Michigan,Ontonagon,MI,0,0,0,0,0,0
0,Michigan,Leroy,MI,43294,33492,31545,1,0,0
0,Michigan,Bay City,MI,40478,28504,37990,57,6,10
0,Michigan,Evart,MI,55644,43882,46122,0,0,0
0,Michigan,Grand Rapids,MI,51004,44734,40925,352,45,215
0,Michigan,Mio,MI,36893,26722,31246,0,0,0
0,Michigan,Gaylord,MI,62394,51396,44728,2,0,1
0,Michigan,Gaylord,MI,48064,42057,28887,2,0,1
0,Michigan,Coopersville,MI,76173,73702,39104,3,0,2
0,Michigan,Spring Lake,MI,60389,48657,48882,0,0,0
0,Michigan,Grand Haven,MI,58686,50584,48072,1,0,0
0,Michigan,Grand Haven,MI,77069,49127,59673,1,0,0
0,Michigan,Grand Rapids,MI,80619,71868,55421,352,45,215
0,Michigan,Jenison,MI,86838,300000,41264,1,0,0
0,Michigan,Hudsonville,MI,55531,39775,45226,5,0,3
0,Michigan,Grand Rapids,MI,28378,21854,22907,352,45,215
0,Michigan,Holland,MI,67215,62755,28816,31,7,6
0,Michigan,Holland,MI,94742,83461,64864,31,7,6
0,Michigan,Holland,MI,46932,50741,26338,31,7,6
0,Michigan,Zeeland,MI,41746,30925,31116,0,0,0
0,Michigan,Holland,MI,84640,77780,43176,31,7,6
0,Michigan,Allendale,MI,41906,40838,22632,1,0,1
0,Michigan,Holland,MI,73821,74687,42474,31,7,6
0,Michigan,Holland,MI,61656,300000,28741,31,7,6
0,Michigan,Onaway,MI,58017,47470,42335,1,0,0
0,Michigan,Onaway,MI,39871,32319,33204,1,0,0
0,Michigan,Grand Rapids,MI,63939,55180,43660,352,45,215
0,Michigan,Saint Helen,MI,29893,18148,32298,0,0,0
0,Michigan,Houghton Lake,MI,59667,43760,54944,1,0,1
0,Michigan,Houghton Lake,MI,41512,24428,53114,1,0,1
0,Michigan,Saginaw,MI,23076,18798,16043,241,55,163
0,Michigan,Saginaw,MI,15527,14520,8971,241,55,163
0,Michigan,Saginaw,MI,52729,300000,36973,241,55,163
0,Michigan,Saginaw,MI,56839,54502,36426,241,55,163
0,Michigan,Saginaw,MI,31526,22944,27131,241,55,163
0,Michigan,Saginaw,MI,51633,46378,34776,241,55,163
0,Michigan,Saginaw,MI,42633,30366,43631,241,55,163
0,Michigan,Sparta,MI,65036,52263,51228,2,1,1
0,Michigan,Saginaw,MI,42688,36253,36074,241,55,163
0,Michigan,Saginaw,MI,68916,300000,50820,241,55,163
0,Michigan,Saginaw,MI,38579,29192,31760,241,55,163
0,Michigan,Saginaw,MI,43361,45305,21689,241,55,163
0,Michigan,Frankenmuth,MI,71957,49788,62194,2,0,0
0,Michigan,Bridgeport,MI,54632,54908,32724,0,0,0
0,Michigan,Saginaw,MI,94393,68098,69718,241,55,163
0,Michigan,Merrill,MI,64336,57142,44857,1,2,0
0,Michigan,Chesaning,MI,62708,53965,45619,0,0,0
0,Michigan,Birch Run,MI,58585,42829,48966,1,1,0
0,Michigan,Rockford,MI,72851,58990,50992,0,0,0
0,Michigan,Port Huron,MI,40757,31156,36501,10,1,3
0,Michigan,Port Huron,MI,24431,13144,27787,10,1,3
0,Michigan,Port Huron,MI,56724,48043,39511,10,1,3
0,Michigan,Fort Gratiot,MI,73762,60156,47805,0,0,0
0,Michigan,Kimball,MI,102335,300000,68400,0,0,0
0,Michigan,Port Huron,MI,72271,56024,57945,10,1,3
0,Michigan,Marysville,MI,39963,31486,33011,2,2,2
0,Michigan,China,MI,84290,300000,52489,0,0,0
0,Michigan,China,MI,61623,54570,37908,0,0,0
0,Michigan,Clay,MI,54559,44795,36040,0,0,0
0,Michigan,Grand Rapids,MI,50732,43990,37404,352,45,215
0,Michigan,Ira,MI,61486,64884,37800,0,0,0
0,Michigan,Richmond,MI,54808,300000,38821,1,0,0
0,Michigan,Avoca,MI,72520,61585,48868,1,1,0
0,Michigan,Memphis,MI,74963,72089,39945,1,1,0
0,Michigan,Three Rivers,MI,24242,16210,24387,7,2,2
0,Michigan,Sturgis,MI,65392,58856,44378,4,0,0
0,Michigan,Mendon,MI,50496,44405,34707,2,0,1
0,Michigan,Centreville,MI,68004,63795,40411,1,1,0
0,Michigan,White Pigeon,MI,48207,40949,38456,0,0,0
0,Michigan,Deckerville,MI,52542,45512,37539,1,1,0
0,Michigan,Lowell,MI,79104,69160,57049,2,2,1
0,Michigan,Carsonville,MI,50377,41522,40876,0,0,0
0,Michigan,Croswell,MI,48070,36247,37344,3,1,1
0,Michigan,Marlette,MI,59928,44022,47286,1,0,0
0,Michigan,Carsonville,MI,0,0,0,0,0,0
0,Michigan,New Lothrop,MI,61437,50857,45451,0,0,0
0,Michigan,Owosso,MI,35303,28719,26178,2,2,1
0,Michigan,Owosso,MI,35916,28569,27236,2,2,1
0,Michigan,Laingsburg,MI,63206,52960,43883,1,0,1
0,Michigan,Perry,MI,75202,66027,55577,1,1,0
0,Michigan,Durand,MI,43638,38387,29377,0,0,0
0,Michigan,Grand Rapids,MI,37247,31986,30937,352,45,215
0,Michigan,Unionville,MI,51137,41855,37142,0,0,0
0,Michigan,Kingston,MI,55677,41776,41424,0,0,0
0,Michigan,Vassar,MI,79569,300000,49559,1,0,1
0,Michigan,Mayville,MI,47483,39846,41739,1,0,0
0,Michigan,Millington,MI,50008,40942,33270,1,0,1
0,Michigan,Bangor,MI,48707,38200,39464,2,1,1
0,Michigan,South Haven,MI,46903,18502,51456,7,2,1
0,Michigan,Gobles,MI,88191,80882,54556,0,0,0
0,Michigan,Hartford,MI,55535,53613,36259,3,0,0
0,Michigan,Lawton,MI,31430,17287,34775,1,0,0
0,Michigan,Grandville,MI,56453,46086,42830,3,0,1
0,Michigan,Paw Paw,MI,57824,61538,43019,2,0,1
0,Michigan,Riverside,MI,0,0,0,0,0,0
0,Michigan,Ann Arbor,MI,131084,109187,81370,54,6,12
0,Michigan,Ann Arbor,MI,103026,300000,72261,54,6,12
0,Michigan,Ann Arbor,MI,119500,300000,76189,54,6,12
0,Michigan,Ann Arbor,MI,121296,113780,57329,54,6,12
0,Michigan,Ann Arbor,MI,90019,300000,66747,54,6,12
0,Michigan,Ann Arbor,MI,148834,300000,85138,54,6,12
0,Michigan,Ann Arbor,MI,104940,92972,68418,54,6,12
0,Michigan,Ann Arbor,MI,102862,85046,62190,54,6,12
0,Michigan,Wyoming,MI,52842,43896,35619,43,12,17
0,Michigan,Ann Arbor,MI,176259,187276,73081,54,6,12
0,Michigan,Ann Arbor,MI,100497,82603,72670,54,6,12
0,Michigan,Ypsilanti,MI,30823,28232,21421,167,20,57
0,Michigan,Ypsilanti,MI,29172,22931,23287,167,20,57
0,Michigan,Ypsilanti,MI,13078,10848,9430,167,20,57
0,Michigan,Ypsilanti,MI,43903,37315,30003,167,20,57
0,Michigan,Ypsilanti,MI,51953,52528,33620,167,20,57
0,Michigan,Ypsilanti,MI,46465,36679,41047,167,20,57
0,Michigan,Ann Arbor,MI,80352,300000,66937,54,6,12
0,Michigan,Bay City,MI,59822,42043,48301,57,6,10
0,Michigan,Saline,MI,158138,300000,68556,2,2,2
0,Michigan,Grand Rapids,MI,71959,63632,51311,352,45,215
0,Michigan,Ypsilanti,MI,74254,300000,44381,167,20,57
0,Michigan,Ypsilanti,MI,0,0,0,167,20,57
0,Michigan,Saline,MI,75857,60207,54408,2,2,2
0,Michigan,Dexter,MI,112263,113112,71673,3,1,0
0,Michigan,Ann Arbor,MI,144098,300000,75443,54,6,12
0,Michigan,Dexter,MI,131488,300000,74551,3,1,0
0,Michigan,Whitmore Lake,MI,94400,75982,64136,1,0,0
0,Michigan,Detroit,MI,34762,29029,25892,1832,603,1025
0,Michigan,Detroit,MI,36717,24692,30137,1832,603,1025
0,Michigan,Detroit,MI,24748,18728,22386,1832,603,1025
0,Michigan,Baldwin,MI,36834,26618,34979,0,0,0
0,Michigan,Detroit,MI,49992,49092,28873,1832,603,1025
0,Michigan,Detroit,MI,28965,25156,23049,1832,603,1025
0,Michigan,Detroit,MI,43644,39355,37582,1832,603,1025
0,Michigan,Detroit,MI,34721,21779,33477,1832,603,1025
0,Michigan,Detroit,MI,31886,22665,24589,1832,603,1025
0,Michigan,Detroit,MI,54661,33974,49788,1832,603,1025
0,Michigan,Detroit,MI,24158,15752,23709,1832,603,1025
0,Michigan,Detroit,MI,33135,22937,32281,1832,603,1025
0,Michigan,Detroit,MI,49150,28173,53970,1832,603,1025
0,Michigan,Detroit,MI,49076,34096,45085,1832,603,1025
0,Michigan,Lapeer,MI,59449,47611,44648,2,0,1
0,Michigan,Detroit,MI,45557,48275,35658,1832,603,1025
0,Michigan,Detroit,MI,33179,22635,29744,1832,603,1025
0,Michigan,Warren,MI,29944,21288,20509,33,5,22
0,Michigan,Detroit,MI,37707,24597,42548,1832,603,1025
0,Michigan,Detroit,MI,43039,36435,27834,1832,603,1025
0,Michigan,Detroit,MI,25979,20083,19299,1832,603,1025
0,Michigan,Detroit,MI,30679,27492,27598,1832,603,1025
0,Michigan,Hamtramck,MI,28341,16081,23320,3,0,5
0,Michigan,Detroit,MI,13609,8512,14142,1832,603,1025
0,Michigan,Detroit,MI,44940,25705,32982,1832,603,1025
0,Michigan,Imlay City,MI,43655,35598,32723,3,1,1
0,Michigan,Detroit,MI,30112,28009,23853,1832,603,1025
0,Michigan,Detroit,MI,27236,15495,23648,1832,603,1025
0,Michigan,Detroit,MI,42323,26124,55578,1832,603,1025
0,Michigan,Detroit,MI,27539,21086,29669,1832,603,1025
0,Michigan,Detroit,MI,38209,18670,51185,1832,603,1025
0,Michigan,Detroit,MI,22732,17348,20121,1832,603,1025
0,Michigan,Detroit,MI,33841,24951,34221,1832,603,1025
0,Michigan,Detroit,MI,15481,8779,14217,1832,603,1025
0,Michigan,Detroit,MI,22059,10613,26743,1832,603,1025
0,Michigan,Detroit,MI,40269,22809,53032,1832,603,1025
0,Michigan,Maple City,MI,82696,67266,64970,1,0,0
0,Michigan,Detroit,MI,64917,42669,69244,1832,603,1025
0,Michigan,Detroit,MI,42451,45796,25103,1832,603,1025
0,Michigan,Detroit,MI,34699,25464,27313,1832,603,1025
0,Michigan,Detroit,MI,40077,21813,56253,1832,603,1025
0,Michigan,Detroit,MI,32682,18476,38293,1832,603,1025
0,Michigan,Detroit,MI,38572,30340,28488,1832,603,1025
0,Michigan,Detroit,MI,29067,17863,28781,1832,603,1025
0,Michigan,Detroit,MI,36599,30210,25349,1832,603,1025
0,Michigan,Detroit,MI,41233,42329,23827,1832,603,1025
0,Michigan,Detroit,MI,31149,24641,30732,1832,603,1025
0,Michigan,Adrian,MI,63196,300000,43470,13,2,5
0,Michigan,Detroit,MI,24301,20339,25685,1832,603,1025
0,Michigan,Detroit,MI,19866,15749,12433,1832,603,1025
0,Michigan,Detroit,MI,53744,39560,46659,1832,603,1025
0,Michigan,Detroit,MI,41968,38100,37998,1832,603,1025
0,Michigan,Detroit,MI,48180,30492,54075,1832,603,1025
0,Michigan,Detroit,MI,17551,12948,16754,1832,603,1025
0,Michigan,Detroit,MI,16376,8258,17480,1832,603,1025
0,Michigan,Detroit,MI,26688,17619,22643,1832,603,1025
0,Michigan,Detroit,MI,28361,31096,19785,1832,603,1025
0,Michigan,Dearborn,MI,26191,26111,14313,37,8,14
0,Michigan,Hudson,MI,51995,43198,38311,0,0,0
0,Michigan,Detroit,MI,26380,22138,19344,1832,603,1025
0,Michigan,Detroit,MI,27599,15377,30411,1832,603,1025
0,Michigan,Detroit,MI,35442,25519,31241,1832,603,1025
0,Michigan,Detroit,MI,17715,12664,13430,1832,603,1025
0,Michigan,Detroit,MI,32942,22346,44297,1832,603,1025
0,Michigan,Detroit,MI,38777,17208,50425,1832,603,1025
0,Michigan,Detroit,MI,24645,21495,19037,1832,603,1025
0,Michigan,Detroit,MI,43861,23886,51293,1832,603,1025
0,Michigan,Ferndale,MI,43632,36313,33595,13,0,4
0,Michigan,Detroit,MI,47271,37244,38380,1832,603,1025
0,Michigan,Hartland,MI,85260,78442,53218,0,0,0
0,Michigan,Detroit,MI,51067,47362,36656,1832,603,1025
0,Michigan,Detroit,MI,68916,69949,50192,1832,603,1025
0,Michigan,Detroit,MI,34746,18743,33137,1832,603,1025
0,Michigan,Detroit,MI,42637,36004,27629,1832,603,1025
0,Michigan,Detroit,MI,39261,27760,38835,1832,603,1025
0,Michigan,Detroit,MI,43509,30214,37907,1832,603,1025
0,Michigan,Detroit,MI,47349,30729,53921,1832,603,1025
0,Michigan,Detroit,MI,48397,37273,42049,1832,603,1025
0,Michigan,Detroit,MI,17779,12759,15718,1832,603,1025
0,Michigan,Redford,MI,31457,18882,27254,9,2,5
0,Michigan,Fowlerville,MI,77022,66720,51534,0,0,0
0,Michigan,Detroit,MI,24284,15213,30002,1832,603,1025
0,Michigan,Detroit,MI,26456,19606,19597,1832,603,1025
0,Michigan,Detroit,MI,40095,35495,41760,1832,603,1025
0,Michigan,Detroit,MI,51011,34211,52229,1832,603,1025
0,Michigan,Detroit,MI,46881,31657,45243,1832,603,1025
0,Michigan,Detroit,MI,48244,28821,41385,1832,603,1025
0,Michigan,Detroit,MI,52897,41251,45005,1832,603,1025
0,Michigan,Detroit,MI,28790,16085,26965,1832,603,1025
0,Michigan,Detroit,MI,31356,24586,26370,1832,603,1025
0,Minnesota,Barnesville,MN,65764,57495,48412,2,0,0
0,Minnesota,Silver Bay,MN,48873,300000,26980,0,0,0
0,Minnesota,Belview,MN,47319,39350,33980,0,0,0
0,Minnesota,Big Lake,MN,74060,65079,49261,2,1,0
0,Minnesota,Blooming Prairie,MN,0,0,0,2,2,0
0,Minnesota,Remer,MN,14389,10926,12108,0,0,0
0,Minnesota,Brooklyn Park,MN,74943,62684,54205,4,0,1
0,Minnesota,Glencoe,MN,54776,47953,37607,0,0,0
0,Minnesota,Caledonia,MN,51470,43759,39146,0,0,0
0,Minnesota,Chaska,MN,122239,114303,61734,3,0,2
0,Minnesota,Chaska,MN,91774,76501,64683,3,0,2
0,Minnesota,Clarissa,MN,42755,34918,34865,0,0,0
0,Minnesota,Clinton,MN,41634,30370,33153,0,0,0
0,Minnesota,Cologne,MN,79155,79748,45558,0,0,0
0,Minnesota,Appleton,MN,24761,14521,20360,2,0,1
0,Minnesota,Slayton,MN,41807,40138,24279,0,0,0
0,Minnesota,Dawson,MN,50159,37287,45951,1,0,0
0,Minnesota,Belview,MN,27124,24479,15300,0,0,0
0,Minnesota,Stephen,MN,35481,300000,23731,0,0,0
0,Minnesota,Eagan,MN,98564,83288,65892,3,1,2
0,Minnesota,Eden Valley,MN,38057,28423,35489,0,0,0
0,Minnesota,Elgin,MN,70597,62909,46403,0,0,0
0,Minnesota,Ely,MN,46192,36034,37649,2,0,1
0,Minnesota,Eveleth,MN,45113,37840,35944,4,0,1
0,Minnesota,Bena,MN,54862,300000,39825,0,0,0
0,Minnesota,Floodwood,MN,35372,25975,32090,0,0,0
0,Minnesota,Franklin,MN,48933,40438,40211,1,0,1
0,Minnesota,Garfield,MN,51096,40253,32908,0,0,0
0,Minnesota,Gibbon,MN,56329,49215,42282,0,0,0
0,Minnesota,Goodridge,MN,47780,47009,26660,1,1,0
0,Minnesota,Mahtomedi,MN,117527,107084,72387,1,1,0
0,Minnesota,Clearbrook,MN,43106,43256,20230,0,0,0
0,Minnesota,Hancock,MN,54816,49970,38576,0,0,0
0,Minnesota,Hastings,MN,76175,63691,54421,6,3,0
0,Minnesota,Hendricks,MN,47830,43453,36995,0,0,0
0,Minnesota,Pierz,MN,46419,55219,27698,0,0,0
0,Minnesota,Appleton,MN,50516,45301,33924,2,0,1
0,Minnesota,Pipestone,MN,34814,300000,19904,0,0,0
0,Minnesota,Ivanhoe,MN,45220,39084,36075,0,0,0
0,Minnesota,Karlstad,MN,44905,33796,40336,0,0,0
0,Minnesota,Kenyon,MN,59012,54600,41352,0,0,0
0,Minnesota,La Crescent,MN,59223,51774,44235,2,0,2
0,Minnesota,Laporte,MN,57956,43983,47408,1,0,1
0,Minnesota,Lamberton,MN,57812,46120,44989,0,0,0
0,Minnesota,Le Center,MN,55560,47997,39213,1,0,0
0,Minnesota,Lewiston,MN,63747,60200,44467,1,0,0
0,Minnesota,Littlefork,MN,47630,36652,42560,0,0,0
0,Minnesota,Milroy,MN,59157,49404,45382,0,0,0
0,Minnesota,Madelia,MN,56385,48710,42403,1,1,0
0,Minnesota,Mankato,MN,55200,40584,50050,13,6,8
0,Minnesota,Marble,MN,44096,41292,36127,0,0,0
0,Minnesota,Plymouth,MN,109360,87235,74474,0,0,0
0,Minnesota,Naytahwaush,MN,20146,300000,8139,1,0,2
0,Minnesota,Fountain City,MN,74760,300000,53990,0,0,0
0,Minnesota,Montgomery,MN,58399,52842,34253,1,1,0
0,Minnesota,Motley,MN,24999,300000,4700,0,0,0
0,Minnesota,Revillo,MN,45425,50933,29025,0,0,0
0,Minnesota,Lester Prairie,MN,57048,52034,38003,0,0,0
0,Minnesota,New York Mills,MN,45184,37895,31113,0,0,0
0,Minnesota,North Mankato,MN,69047,56392,54374,0,0,0
0,Minnesota,Big Stone City,MN,54013,59190,30767,0,0,0
0,Minnesota,Long Lake,MN,131883,111987,84046,0,0,0
0,Minnesota,Otsego,MN,85518,78865,49970,0,0,0
0,Minnesota,Willmar,MN,50763,300000,31956,4,0,2
0,Minnesota,Pine Island,MN,115769,113325,63923,1,2,0
0,Minnesota,Canby,MN,68878,53257,56073,0,0,0
0,Minnesota,Randall,MN,46431,38642,35482,1,0,1
0,Minnesota,Paynesville,MN,59212,300000,32533,0,0,0
0,Minnesota,Crosby,MN,45791,38023,33694,5,0,0
0,Minnesota,Warroad,MN,42499,300000,1826,1,0,0
0,Minnesota,Royalton,MN,0,0,0,0,0,0
0,Minnesota,Finlayson,MN,45615,37990,33687,0,0,0
0,Minnesota,Saint Cloud,MN,46041,36156,38217,56,6,19
0,Minnesota,Richmond,MN,65643,66089,42415,1,0,1
0,Minnesota,Sandstone,MN,47376,41067,36065,0,0,0
0,Minnesota,New Ulm,MN,75507,65612,64731,1,1,0
0,Minnesota,Silver Bay,MN,54251,41010,44370,0,0,0
0,Minnesota,Kimball,MN,50653,39520,34153,0,0,0
0,Minnesota,Northome,MN,44085,31753,44610,0,0,0
0,Minnesota,Stillwater,MN,91781,78472,66518,3,1,1
0,Minnesota,Coleraine,MN,59025,55641,36706,0,0,0
0,Minnesota,Excelsior,MN,128281,110922,81241,0,0,0
0,Minnesota,Naytahwaush,MN,67688,57133,45353,1,0,2
0,Minnesota,Frazee,MN,49778,39866,41346,1,0,1
0,Minnesota,Virginia,MN,45589,33632,40420,2,0,1
0,Minnesota,Walnut Grove,MN,41616,30249,38072,0,0,0
0,Minnesota,Watertown,MN,70257,55046,57574,0,0,0
0,Minnesota,Westbrook,MN,43514,35054,32946,0,0,0
0,Minnesota,White Bear Lake,MN,58330,22872,61130,1,0,0
0,Minnesota,Erskine,MN,47450,38599,34117,0,0,0
0,Minnesota,Minnetonka,MN,160277,175898,85305,7,2,3
0,Minnesota,Zumbrota,MN,56519,45957,44979,1,0,1
0,Minnesota,Adrian,MN,58690,47881,46828,0,0,0
0,Minnesota,Alexandria,MN,51081,40667,43265,9,3,3
0,Minnesota,Apple Valley,MN,93548,81349,61068,1,1,0
0,Minnesota,Austin,MN,55477,41589,47932,46,1,8
0,Minnesota,Shoreview,MN,107326,94783,65304,0,0,0
0,Minnesota,New Brighton,MN,91654,75121,67647,3,1,1
0,Minnesota,Maplewood,MN,58390,40704,51854,7,3,2
0,Minnesota,Bemidji,MN,53511,47684,39926,40,3,7
0,Minnesota,Maplewood,MN,88719,73621,63717,7,3,2
0,Minnesota,Saint Paul,MN,34790,19592,44806,404,68,159
0,Minnesota,Milroy,MN,58825,44910,49607,0,0,0
0,Minnesota,Morristown,MN,76329,65176,54364,0,0,0
0,Minnesota,Faribault,MN,54058,43354,40057,4,4,1
0,Minnesota,Duluth,MN,79530,74162,52493,65,5,18
0,Minnesota,Duluth,MN,40824,30226,41914,65,5,18
0,Minnesota,Duluth,MN,47115,36516,40845,65,5,18
0,Minnesota,Hermantown,MN,85572,69178,66442,2,0,0
0,Minnesota,Hibbing,MN,54817,44423,49456,6,0,2
0,Minnesota,Sartell,MN,81278,64149,58699,4,1,2
0,Minnesota,Eveleth,MN,71149,65035,44290,4,0,1
0,Minnesota,Ely,MN,66119,51557,52230,2,0,1
0,Minnesota,Savage,MN,101748,300000,68406,1,0,0
0,Minnesota,Prior Lake,MN,84383,80081,56148,4,1,3
0,Minnesota,Clear Lake,MN,92696,79915,58489,0,0,0
0,Minnesota,Gaylord,MN,60534,50674,45960,0,0,0
0,Minnesota,Saint Cloud,MN,54675,40190,51025,56,6,19
0,Minnesota,Melrose,MN,60425,46756,47865,0,0,0
0,Minnesota,Saint Cloud,MN,32844,14173,46692,56,6,19
0,Minnesota,Morris,MN,59684,43097,50289,0,0,0
0,Minnesota,Mankato,MN,81334,71815,55293,13,6,8
0,Minnesota,Long Prairie,MN,60669,53807,45136,2,0,1
0,Minnesota,Plainview,MN,79166,70686,52965,0,0,0
0,Minnesota,Forest Lake,MN,56443,46971,41214,3,1,1
0,Minnesota,Mahtomedi,MN,91146,72763,74148,1,1,0
0,Minnesota,Stillwater,MN,65950,53691,56365,3,1,1
0,Minnesota,Woodbury,MN,76894,61373,53148,2,2,1
0,Minnesota,Woodbury,MN,111195,100893,68723,2,2,1
0,Minnesota,Cedar,MN,97810,88366,53308,0,0,0
0,Minnesota,Saint James,MN,62699,54672,46950,2,1,0
0,Minnesota,Winona,MN,51904,40426,45246,20,7,5
0,Minnesota,Annandale,MN,68871,53908,55611,1,0,0
0,Minnesota,Mankato,MN,47876,35095,44131,13,6,8
0,Minnesota,Howard Lake,MN,73179,63149,52326,0,0,0
0,Minnesota,Palisade,MN,50386,40999,41451,0,0,0
0,Minnesota,Aitkin,MN,56649,49780,40664,3,3,0
0,Minnesota,Cedar,MN,93340,92664,57410,0,0,0
0,Minnesota,Cedar,MN,92927,90413,51185,0,0,0
0,Minnesota,Blaine,MN,97786,90631,62793,4,0,2
0,Minnesota,Andover,MN,103952,97983,61891,2,3,0
0,Minnesota,Andover,MN,126895,300000,52245,2,3,0
0,Minnesota,Ramsey,MN,95414,83265,52769,1,1,0
0,Minnesota,Ham Lake,MN,104597,89232,62675,1,0,0
0,Minnesota,Sleepy Eye,MN,55727,45107,42987,0,0,0
0,Minnesota,Anoka,MN,80242,61300,57648,2,0,2
0,Minnesota,Anoka,MN,70259,59235,47627,2,0,2
0,Minnesota,Coon Rapids,MN,74549,300000,41999,4,0,0
0,Minnesota,Coon Rapids,MN,66685,51550,51130,4,0,0
0,Minnesota,Coon Rapids,MN,80366,300000,67848,4,0,0
0,Minnesota,Coon Rapids,MN,67812,300000,34155,4,0,0
0,Minnesota,Coon Rapids,MN,63976,56246,43855,4,0,0
0,Minnesota,Blaine,MN,78500,72637,39031,4,0,2
0,Minnesota,Blaine,MN,44226,42500,24296,4,0,2
0,Minnesota,White Bear Lake,MN,95388,75857,55126,1,0,0
0,Minnesota,Watertown,MN,77636,64393,60876,0,0,0
0,Minnesota,Blaine,MN,96461,100792,61847,4,0,2
0,Minnesota,Circle Pines,MN,65834,56398,53320,2,0,1
0,Minnesota,Fridley,MN,85875,300000,50791,4,1,1
0,Minnesota,Fridley,MN,63760,56398,34541,4,1,1
0,Minnesota,Columbia Heights,MN,88484,65655,73866,3,0,2
0,Minnesota,Columbia Heights,MN,49202,38075,42002,3,0,2
0,Minnesota,Ponsford,MN,69194,55085,55269,0,0,0
0,Minnesota,Detroit Lakes,MN,37757,25041,32417,9,0,2
0,Minnesota,Lake Park,MN,55543,49309,36560,0,0,0
0,Minnesota,Bemidji,MN,71719,62154,45969,40,3,7
0,Minnesota,Chanhassen,MN,140455,126689,71001,1,0,0
0,Minnesota,Bemidji,MN,63610,60137,41380,40,3,7
0,Minnesota,Bemidji,MN,53589,50211,31577,40,3,7
0,Minnesota,Foley,MN,69812,57657,48025,0,0,0
0,Minnesota,Sartell,MN,45945,38147,35127,4,1,2
0,Minnesota,Sauk Rapids,MN,54707,41166,42041,5,1,2
