,state,city,latest_rent,num_incidents,total_killed,total_injured
0,Nevada,Sun Valley,1329,11,3,4
0,Delaware,Claymont,1391,27,5,8
0,Pennsylvania,Greensburg,965,7,2,2
0,Michigan,Mundy Township,1088,3,1,1
0,Illinois,Hazel Crest,1382,3,5,0
0,New York,Port Washington,3744,0,0,0
0,New Jersey,Haddon Township,1860,3,0,0
0,Illinois,Columbia,1400,1,2,0
0,Illinois,La Grange,2310,3,0,1
0,California,Calabasas,4329,4,0,1
0,Illinois,Shorewood,1789,3,0,0
0,Arkansas,Blytheville,806,101,24,55
0,Tennessee,Covington,896,7,2,1
0,California,Pacific Grove,2748,2,0,0
0,Arkansas,Hot Springs Village,1163,0,0,0
0,Kentucky,Florence,1243,11,6,6
0,Florida,Palmetto Estates,1875,0,0,0
0,Texas,Murphy,2310,1,3,0
0,Rhode Island,Middletown,2160,1,1,0
0,New York,Town of Corning,1319,0,0,0
0,Alabama,Mountain Brook,3477,2,0,0
0,North Carolina,Lumberton,809,108,53,56
0,Illinois,Pontiac,1102,1,0,0
0,Pennsylvania,Newberry Township,1300,0,0,0
0,Virginia,East Highland Park,1099,0,0,0
0,New York,North New Hyde Park,3157,0,0,0
0,Ohio,Piqua,760,16,2,6
0,New Jersey,Ramsey,2711,2,0,0
0,Massachusetts,Town of Northborough,2336,0,0,0
0,New York,Wappinger,1939,1,1,0
0,Wisconsin,New Richmond,1403,3,0,1
0,Louisiana,Carencro,1303,9,4,3
0,New Jersey,Tenafly,3735,1,0,0
0,Oklahoma,El Reno,868,3,0,1
0,Pennsylvania,Derry Township,796,0,0,0
0,Pennsylvania,Glen Mills,2485,1,0,0
0,Texas,La Homa,900,0,0,0
0,Florida,Gulf Breeze,1541,9,1,1
0,Pennsylvania,Bloomsburg,1087,7,0,6
0,Massachusetts,Whitman,1879,2,0,0
0,Michigan,Fraser,1206,3,1,0
0,Wisconsin,Monroe,1079,11,2,2
0,Indiana,Huntington,846,3,2,3
0,Maine,Town of Gorham,1724,0,0,0
0,California,Valinda,2175,0,0,0
0,Wisconsin,Waupaca,1115,2,1,0
0,Ohio,Holland,1549,3,2,1
0,Pennsylvania,Exeter Township,1366,0,0,0
0,New York,Town of Camillus,1562,0,0,0
0,Nebraska,La Vista,1320,4,1,2
0,Arkansas,Maumelle,1385,10,3,1
0,New Jersey,Branchburg,2269,0,0,0
0,Virginia,Lexington,1271,2,1,0
0,Kentucky,Saint Matthews,1400,0,0,0
0,Pennsylvania,East Norriton,1767,2,0,1
0,West Virginia,Moundsville,793,4,0,0
0,Florida,Gibsonton,1354,6,3,1
0,New Jersey,Springfield,2491,0,0,0
0,New York,Town of Montgomery,1822,0,0,0
0,New Jersey,Plainsboro Township,2310,0,0,0
0,North Carolina,Kernersville,1176,13,2,6
0,Illinois,Lake Zurich,2265,2,0,1
0,Pennsylvania,Warwick Township,2341,0,0,0
0,Utah,Eagle Mountain,1422,8,2,1
0,Missouri,Union,876,7,3,2
0,Massachusetts,Fairhaven,1418,4,0,0
0,Tennessee,Martin,903,13,5,3
0,Washington,Selah,1319,3,2,0
0,Illinois,Rantoul,959,30,3,4
0,Mississippi,Long Beach,1050,5,0,3
0,Iowa,Johnston,1832,3,1,1
0,Louisiana,Eunice,1100,20,5,21
0,Pennsylvania,Marple Township,2351,0,0,0
0,Minnesota,Detroit Lakes,1295,9,0,2
0,Pennsylvania,Elizabeth Township,954,0,0,0
0,Pennsylvania,South Fayette Township,1490,0,0,0
0,New York,Floral Park,2996,0,0,0
0,Florida,Nokomis,2281,1,3,1
0,New Jersey,Williamstown,1653,3,0,1
0,Ohio,Hubbard,837,2,1,0
0,Florida,Zephyrhills,1034,12,7,3
0,Colorado,Sherrelwood,1673,0,0,0
0,Connecticut,Killingly,1323,1,1,0
0,Tennessee,Kingston,1231,2,1,1
0,Pennsylvania,Cumru Township,1343,0,0,0
0,Kentucky,Crestwood,1701,1,0,2
0,Illinois,Grayslake,1638,2,1,0
0,Illinois,Cary,1726,0,0,0
0,Maryland,Huntingtown,2113,3,0,1
0,Missouri,Dardenne Prairie,1839,0,0,0
0,North Carolina,Wendell,1246,8,5,3
0,California,Parlier,1095,8,2,7
0,Tennessee,Humboldt,827,36,2,23
0,Massachusetts,Town of Wilbraham,1869,0,0,0
0,Utah,South Ogden,1213,0,0,0
0,California,Oak Park,3345,0,0,0
0,Florida,Conway,1531,0,0,0
0,Pennsylvania,Pottsville,759,5,1,3
0,Georgia,Chickamauga,987,3,2,1
0,Wisconsin,Town of Delafield,2281,0,0,0
0,Louisiana,Franklin,1013,10,2,5
0,Connecticut,Farmington,1989,6,0,3
0,Illinois,Yorkville,1865,5,1,0
0,North Carolina,Williamston,893,10,2,6
0,California,Coto de Caza,4009,0,0,0
0,Pennsylvania,Muhlenberg Township,1249,1,1,0
0,Wisconsin,Rice Lake,1093,7,2,1
0,Mississippi,Ocean Springs,1181,20,8,6
0,New Jersey,Madison,3003,0,0,0
0,Minnesota,Robbinsdale,1440,1,0,0
0,New Jersey,Rockaway Township,2320,0,0,0
0,Ohio,Copley,1565,0,0,0
0,Pennsylvania,Phoenixville,1541,5,3,3
0,New Jersey,Clark,2087,1,0,1
0,New York,Town of New Paltz,1715,0,0,0
0,Pennsylvania,White Township,864,1,0,0
0,Washington,Prosser,1301,11,3,2
0,Virginia,Laurel,1257,1,0,0
0,South Carolina,Walterboro,1049,55,16,49
0,Florida,Starke,1043,6,1,0
0,California,La Palma,2937,2,0,0
0,Colorado,Clifton,999,25,5,5
0,Ohio,Clayton,1204,4,0,1
0,Ohio,Coshocton,865,4,0,4
0,Illinois,Forest Park,1505,4,1,2
0,Texas,Kaufman,1215,2,1,3
0,New Jersey,Harrison,2194,9,1,5
0,Kentucky,Alexandria,1288,5,2,3
0,Missouri,Mexico,853,20,1,7
0,Pennsylvania,North Whitehall Township,1720,0,0,0
0,Wisconsin,Allouez,1060,0,0,0
0,Virginia,Oakton,3124,2,0,0
0,New Jersey,Fairview,2183,2,1,0
0,Texas,Stafford,1598,10,10,4
0,North Carolina,Rutherfordton,952,5,1,3
0,Washington,Chehalis,1138,11,1,3
0,Ohio,Ashtabula,789,48,7,13
0,South Dakota,Pierre,1244,5,0,2
0,Massachusetts,Dennis,1773,0,0,0
0,California,Alum Rock,3005,0,0,0
0,Ohio,Willowick,1083,0,0,0
0,California,Pinole,2499,9,3,4
0,California,Hawaiian Gardens,2018,7,4,2
0,Oregon,Cedar Mill,2630,0,0,0
0,Arizona,Rio Rico,990,1,0,0
0,South Carolina,Travelers Rest,1240,8,4,3
0,Florida,Palm Springs,1384,1,1,0
0,Minnesota,Otsego,1551,0,0,0
0,Florida,Callahan,1342,2,3,0
0,Wisconsin,Sturgeon Bay,1107,2,0,1
0,Arizona,Safford,1018,4,0,1
0,Michigan,Three Rivers,982,7,2,2
0,Florida,West Park,1610,1,1,0
0,Washington,Wapato,914,16,5,11
0,New Jersey,Robbinsville Township,2423,0,0,0
0,Virginia,Smithfield,1493,6,2,2
0,Iowa,Clive,1802,3,2,3
0,Rhode Island,Barrington,2416,3,0,1
0,Massachusetts,Bedford,2825,2,0,3
0,Connecticut,Orange,2151,4,0,1
0,Massachusetts,East Bridgewater,1891,3,0,1
0,Illinois,Crete,1530,1,0,0
0,Minnesota,Worthington,1114,1,2,0
0,Ohio,Brecksville,1989,0,0,0
0,Oklahoma,Sallisaw,819,7,3,0
0,Tennessee,Sevierville,1091,11,4,4
0,Florida,Parkland,3468,0,0,0
0,Illinois,Godfrey,1079,6,0,2
0,Nebraska,Beatrice,1042,4,0,2
0,Pennsylvania,Nether Providence,1975,0,0,0
0,Pennsylvania,Logan Township,1017,1,0,0
0,Ohio,Vermilion,1135,2,0,0
0,New Jersey,Hanover,2654,0,0,0
0,Massachusetts,Seekonk,1796,7,0,0
0,Iowa,Newton,969,8,2,4
0,Kansas,Augusta,999,2,2,2
0,Michigan,Lowell Township,1372,0,0,0
0,Michigan,Garfield Township,1355,0,0,0
0,New York,Town of Saugerties,1604,0,0,0
0,New Hampshire,Windham,2258,3,0,1
0,New York,Cicero,1518,3,3,1
0,Colorado,Fort Lupton,1472,3,0,2
0,New Jersey,Maple Shade,1548,8,4,1
0,Texas,Groves,1143,4,0,4
0,Connecticut,New Fairfield,2201,1,0,0
0,Illinois,Riverdale,1241,20,10,12
0,Indiana,Lowell,1364,3,3,1
0,Utah,Payson,1219,3,0,3
0,Oregon,Saint Helens,1464,4,0,1
0,Oklahoma,Elk City,948,2,1,0
0,New Hampshire,Town of Hooksett,1547,0,0,0
0,Colorado,Golden,2275,7,4,2
0,New York,Town of Goshen,2084,0,0,0
0,Michigan,Mount Clemens,988,14,1,7
0,Florida,Yulee,1357,8,3,2
0,Maryland,La Plata,1960,3,1,2
0,Wisconsin,Platteville,1105,2,0,0
0,Idaho,Garden City,1231,8,2,2
0,California,Commerce,2126,1,1,0
0,Ohio,Pataskala,1437,5,2,2
0,Texas,Aldine,1274,0,0,0
0,North Carolina,Lillington,1087,13,8,9
0,Virginia,Clifton,2910,1,0,0
0,Nevada,Winnemucca,1185,1,0,1
0,Oregon,Oatfield,1932,0,0,0
0,Alabama,Pelham,1306,5,0,0
0,Missouri,Washington,1044,6,3,1
0,Pennsylvania,Moon Township,1592,0,0,0
0,West Virginia,Clarksburg,952,33,9,9
0,Arizona,Winslow,824,4,1,1
0,Florida,Hernando,1265,4,1,2
0,South Carolina,Loris,1149,52,13,29
0,Florida,Opa-locka,1585,4,2,3
0,Texas,Orange,911,9,3,5
0,Illinois,Norridge,1845,0,0,0
0,Oklahoma,Choctaw,1185,9,1,2
0,North Carolina,Weaverville,1424,3,0,2
0,Minnesota,Hugo,1591,0,0,0
0,Michigan,Berkley,1472,0,0,0
0,Maryland,Derwood,2393,0,0,0
0,Pennsylvania,Palmer Township,1583,0,0,0
0,Michigan,Cutlerville,1205,0,0,0
0,Pennsylvania,Guilford Township,1236,0,0,0
0,Pennsylvania,Whitpain Township,2462,0,0,0
0,Connecticut,Watertown,1432,9,2,0
0,Missouri,Lake Saint Louis,1603,3,2,0
0,Pennsylvania,Whitehall,1276,8,3,4
0,Florida,Crystal River,1151,3,0,0
0,Georgia,Byron,1095,9,6,5
0,Massachusetts,Uxbridge,1640,3,0,2
0,Ohio,University Heights,1347,2,0,2
0,Alabama,Tallassee,845,7,2,5
0,Illinois,Montgomery,1542,14,3,9
0,New York,Beacon,1933,14,2,5
0,Arizona,Coolidge,852,5,4,3
0,Michigan,Wixom,1804,6,1,1
0,Massachusetts,Marblehead,2649,8,0,0
0,Texas,Edcouch,896,3,3,0
0,California,Riverbank,1371,2,0,1
0,California,Los Osos,2222,1,0,0
0,Washington,Monroe,1887,6,2,1
0,North Carolina,Fletcher,1452,9,1,2
0,Illinois,Chicago Ridge,1383,1,0,0
0,North Carolina,Siler City,1179,4,0,2
0,Massachusetts,Town of Oxford,1562,0,0,0
0,Florida,West and East Lealman,1157,0,0,0
0,Georgia,Druid Hills,3031,0,0,0
0,Utah,Centerville,1542,6,2,1
0,Minnesota,Albert Lea,1055,51,2,3
0,California,Mc Farland,1129,1,0,2
0,Oregon,Milwaukie,1760,3,1,1
0,Michigan,Superior Township,1494,0,0,0
0,Texas,Sanger,1511,0,0,0
0,Michigan,Bangor Township,920,0,0,0
0,Illinois,Country Club Hills,1479,9,4,5
0,Washington,Buckley,1690,6,4,4
0,New Hampshire,Lebanon,1454,12,1,1
0,Illinois,Westchester,1706,2,0,1
0,Oregon,Wilsonville,2288,3,0,0
0,Pennsylvania,Robinson,1458,1,0,0
0,North Carolina,Maxton,766,12,11,6
0,Massachusetts,Wayland,2935,0,0,0
0,Wisconsin,Waupun,894,6,0,2
0,New Hampshire,Town of Exeter,1820,0,0,0
0,New York,Gates,1296,4,2,6
0,Illinois,Harvard,1356,1,0,0
0,Connecticut,Seymour,1693,5,1,2
0,New York,Beekman,1953,4,1,0
0,California,Rio Linda,1444,6,5,1
0,California,Winton,1037,17,7,17
0,New Mexico,Espanola,1235,13,1,6
0,Oklahoma,Durant,867,8,0,4
0,Pennsylvania,Washington Township,1228,0,0,0
0,Delaware,Lewes,1438,5,0,1
0,California,Grover Beach,2032,7,3,1
0,New Hampshire,Town of Hampton,1847,0,0,0
0,New Jersey,Moorestown-Lenola,2178,0,0,0
0,Ohio,Shelby,786,1,2,0
0,South Carolina,North Augusta,1128,60,13,16
0,Ohio,Louisville,1118,3,1,1
0,Ohio,Amelia,1310,1,1,0
0,New Jersey,Verona,2170,1,0,0
0,Wisconsin,Town of Mukwonago,1839,0,0,0
0,Ohio,Wauseon,1092,5,4,1
0,New Hampshire,Claremont,1153,7,1,0
0,Michigan,Dowagiac,942,13,1,5
0,Florida,Lockhart,1197,0,0,0
0,Louisiana,Raceland,1146,12,5,5
0,Colorado,Fruita,1229,9,2,1
0,Massachusetts,Holden,1794,0,0,0
0,Pennsylvania,Colonial Park,1170,0,0,0
0,New York,Manhasset,6551,0,0,0
0,Virginia,Locust Grove,1437,6,3,2
0,Tennessee,Loudon,1158,3,2,0
0,Iowa,Altoona,1457,3,0,1
0,Ohio,Bexley,2019,1,0,0
0,North Carolina,La Grange,927,8,5,4
0,California,Castaic,2657,6,2,1
0,Ohio,Grafton,1171,0,0,0
0,Michigan,Vienna Township,979,0,0,0
0,Georgia,Lithia Springs,1051,11,7,3
0,Texas,Decatur,1337,1,0,0
0,North Carolina,Aberdeen,1210,5,2,1
0,South Dakota,Spearfish,1333,3,0,0
0,Texas,Humble,1387,41,11,38
0,North Carolina,Pembroke,816,6,6,2
0,Ohio,Girard,788,8,3,1
0,Ohio,Middlefield,1219,0,0,0
0,Tennessee,Middle Valley,1230,0,0,0
0,Alabama,Troy,1060,30,7,21
0,California,Malibu,9199,4,1,1
0,Massachusetts,East Longmeadow,1754,4,0,1
0,Pennsylvania,Spring Township,1481,0,0,0
0,Pennsylvania,Exton,2174,2,2,0
0,California,Stanford,7471,0,0,0
0,Pennsylvania,Coatesville,1201,18,10,9
0,South Carolina,Clinton,940,12,4,8
0,Massachusetts,Millbury,1666,1,0,0
0,Florida,Pinewood,1691,0,0,0
0,Pennsylvania,Meadville,977,6,2,3
0,California,Half Moon Bay,3998,4,3,1
0,Pennsylvania,Stroud Township,1350,0,0,0
0,Colorado,Black Forest,2320,0,0,0
0,Indiana,Boonville,1015,2,1,0
0,Alabama,Grand Bay,962,6,2,5
0,California,Bishop,1821,0,0,0
0,California,Hughson,1492,1,1,0
0,Pennsylvania,Lower Moreland Township,2349,0,0,0
0,New York,Larchmont,5985,0,0,0
0,Texas,Rockport,1502,4,2,4
0,Georgia,Vidalia,997,7,1,4
0,Florida,Miami Springs,2298,2,1,0
0,Ohio,Bedford,996,6,2,2
0,New York,Town of Dryden,1420,0,0,0
0,Pennsylvania,Kingston,969,12,0,1
0,New Jersey,Berlin Township,1625,0,0,0
0,Pennsylvania,New Kensington,750,24,6,13
0,Illinois,Cahokia,723,8,4,2
0,Pennsylvania,Skippack Township,2195,0,0,0
0,Kansas,Independence,696,1,1,0
0,Kansas,Andover,1429,0,0,0
0,South Carolina,Hanahan,1493,9,1,6
0,Texas,Live Oak,1256,0,0,0
0,New York,Hyde Park,1705,4,0,1
0,Alabama,Bay Minette,1089,11,3,6
0,Michigan,Harper Woods,890,13,1,5
0,Pennsylvania,Hopewell Township,1000,1,0,0
0,Oregon,Canby,1814,7,1,0
0,New Jersey,Middlesex,2039,1,1,0
0,Georgia,Hartwell,1095,2,1,1
0,South Carolina,Lake City,875,38,10,21
0,Wisconsin,Glendale,1044,3,1,1
0,Kentucky,Prospect,2381,2,0,0
0,North Carolina,Clemmons,1293,2,3,0
0,Oregon,North Bend,1262,4,2,0
0,New Jersey,Ridgefield Park,2254,3,2,1
0,North Carolina,Monroe,1151,25,9,7
0,Massachusetts,Northampton,1855,7,0,1
0,Texas,Cinco Ranch,2389,0,0,0
0,New York,Town of Massena,1124,0,0,0
0,Michigan,Dexter,1849,3,1,0
0,Pennsylvania,Montgomeryville,2192,0,0,0
0,Washington,Bryn Mawr-Skyway,2058,0,0,0
0,Pennsylvania,Richland Township,1494,0,0,0
0,Connecticut,Cromwell,1541,6,0,2
0,New York,Endicott,1095,13,0,2
0,Illinois,Rock Falls,1022,9,5,6
0,New Jersey,Oakland,2520,0,0,0
0,Oregon,Sandy,1729,9,1,2
0,Illinois,Prospect Heights,1643,4,0,1
0,Alabama,Millbrook,892,17,3,7
0,New Jersey,Weehawken,2444,5,0,1
0,Pennsylvania,Ardmore,1908,1,1,0
0,Georgia,Forsyth,1126,10,2,4
0,Illinois,Warrenville,1645,0,0,0
0,Oklahoma,Tuttle,1265,4,1,0
0,West Virginia,Beckley,743,68,9,37
0,Michigan,Rochester,2114,2,1,2
0,New York,Southeast,2329,1,0,0
0,South Carolina,Forest Acres,1211,5,1,0
0,New York,Saint James,2888,0,0,0
0,Michigan,Woodhaven,1190,0,0,0
0,Pennsylvania,Chester Springs,2597,0,0,0
0,Alabama,Helena,1300,4,1,2
0,Ohio,Wickliffe,1085,8,0,0
0,Texas,Seagoville,1264,2,2,1
0,Nevada,Spring Creek,1372,4,3,0
0,Georgia,Adairsville,966,3,2,0
0,Massachusetts,Hanover,2387,1,0,1
0,Virginia,Sandston,1244,13,6,4
0,Massachusetts,Medway,2440,1,0,0
0,New Jersey,Boonton Township,2796,0,0,0
0,Colorado,Welby,1608,0,0,0
0,North Carolina,Sylva,1106,1,1,0
0,Ohio,Bay Village,1872,5,0,4
0,Colorado,Cortez,1233,4,0,3
0,Connecticut,Oxford,2019,4,1,1
0,Georgia,Rockmart,931,3,2,0
0,Kansas,Atchison,798,1,1,0
0,Wisconsin,Somers,1483,2,0,2
0,Wisconsin,Two Rivers,797,1,0,0
0,Wisconsin,Shorewood,1276,3,0,0
0,Mississippi,New Albany,1121,4,1,0
0,Kentucky,Hazard,844,7,2,1
0,Illinois,Markham,1294,14,5,12
0,Massachusetts,Swampscott,2422,5,0,1
0,North Carolina,Hubert,866,6,4,0
0,Illinois,Crest Hill,1466,4,0,0
0,Alabama,Arab,941,16,2,7
0,Ohio,Warrensville Heights,934,1,1,0
0,Ohio,White Oak,1096,0,0,0
0,New York,New Cassel,2790,0,0,0
0,Wisconsin,Sparta,1067,8,4,2
0,Pennsylvania,Plumstead Township,2114,0,0,0
0,Massachusetts,Westwood,3018,0,0,0
0,Michigan,Caledonia Township,1507,0,0,0
0,Georgia,Griffin,911,21,11,9
0,North Carolina,Morehead City,1147,4,2,1
0,Massachusetts,Holliston,2448,1,0,0
0,New York,Town of East Greenbush,1375,0,0,0
0,Florida,Olympia Heights,2323,0,0,0
0,Florida,Holly Hill,1081,6,1,2
0,Missouri,Bolivar,825,2,0,0
0,Washington,North Bend,2226,6,2,1
0,Texas,Dickinson,1494,11,4,4
0,Pennsylvania,Swatara Township,1229,1,0,0
0,Ohio,Lyndhurst,1218,2,0,1
0,Florida,Southwest Ranches,3466,0,0,0
0,Tennessee,Springfield,1050,42,9,30
0,Missouri,Marshfield,762,3,4,4
0,Indiana,New Palestine,1517,2,0,1
0,Missouri,Bellefontaine Neighbors,802,0,0,0
0,Illinois,Edwardsville,1324,12,0,4
0,Oklahoma,Wagoner,936,10,4,1
0,New Jersey,Lumberton,2097,1,0,0
0,Michigan,Mt Morris Township,660,0,0,0
0,California,Orinda,5341,4,0,5
0,Tennessee,Spring Hill,1586,7,1,2
0,Michigan,Escanaba,849,4,1,0
0,Maryland,North East,1388,6,2,4
0,Arizona,Chino Valley,1408,3,2,0
0,Florida,South Daytona,1196,1,0,1
0,Illinois,Lincolnwood,2189,0,0,0
0,Indiana,New Castle,673,15,3,5
0,Florida,Panama City Beach,1457,41,8,21
0,Rhode Island,Lincoln,1705,6,0,2
0,Texas,Whitehouse,1258,3,2,2
0,Michigan,Riverview,1133,3,0,1
0,Ohio,Kenton,925,1,1,1
0,Rhode Island,North Providence,1535,2,2,4
0,Florida,Dover,1407,2,0,0
0,Georgia,Carrollton,949,13,9,5
0,Michigan,Hillsdale,915,4,0,1
0,Ohio,New Franklin,1180,2,2,0
0,Florida,Belleview,904,15,6,4
0,Virginia,Louisa,1279,6,3,5
0,South Carolina,Blythewood,1466,7,2,1
0,North Carolina,Creedmoor,1202,2,0,1
0,South Carolina,Timmonsville,972,19,6,7
0,Wisconsin,Marinette,830,4,2,2
0,Oklahoma,McAlester,808,0,0,0
0,Wisconsin,Town of Delavan,1237,0,0,0
0,Kentucky,Lancaster,921,2,1,2
0,Texas,Kountze,1265,3,3,1
0,Florida,Westwood Lake,2183,0,0,0
0,New Jersey,Cedar Grove,2280,1,1,0
0,Arkansas,Greenwood,955,2,1,1
0,South Carolina,Clemson,1180,7,1,2
0,New York,Salisbury,2913,0,0,0
0,Washington,Mill Plain,1804,0,0,0
0,Virginia,Palmyra,1349,2,0,1
0,Illinois,Palos Heights,1863,2,1,1
0,Pennsylvania,Wynnewood,2690,0,0,0
0,Oklahoma,Weatherford,1146,5,3,1
0,Pennsylvania,Montgomery Township,2384,0,0,0
0,Pennsylvania,Falls Township,2063,0,0,0
0,South Carolina,Chesnee,1135,7,4,2
0,Texas,Gainesville,1142,6,1,3
0,Tennessee,Harrison,1303,8,2,3
0,Ohio,Heath,1092,4,0,2
0,Pennsylvania,Upper Chichester,1640,0,0,0
0,New Jersey,Red Bank,2239,6,0,3
0,Texas,El Campo,1276,0,0,0
0,Delaware,Hockessin,2341,2,1,0
0,Illinois,Justice,1585,0,0,0
0,Pennsylvania,Newtown Township,2290,0,0,0
0,Indiana,Mount Vernon,967,3,0,4
0,New Jersey,Sayreville,2115,3,1,0
0,Rhode Island,Smithfield,1606,3,0,0
0,Washington,Lakeland North,1932,0,0,0
0,New Jersey,Somerville,2031,8,0,2
0,Minnesota,Mounds View,1461,1,0,1
0,California,Escalon,1609,0,0,0
0,Illinois,North Chicago,1238,4,3,3
0,Louisiana,Natchitoches,1205,47,11,18
0,Illinois,Glen Carbon,1348,5,3,1
0,New Jersey,Short Hills,6883,0,0,0
0,Virginia,Fort Hunt,2936,0,0,0
0,North Carolina,Benson,1072,6,4,1
0,California,Loomis,2164,2,0,1
0,Pennsylvania,Ridley Township,1442,0,0,0
0,Florida,Lake Worth Corridor,1503,0,0,0
0,New Jersey,Saddle Brook,2251,6,1,0
0,Pennsylvania,Lower Southampton Township,1868,0,0,0
0,Florida,Key Biscayne,4068,1,0,0
0,Tennessee,Red Bank,1127,3,0,3
0,Missouri,Saint Ann,849,7,0,1
0,Florida,Thonotosassa,1349,7,3,3
0,Louisiana,Luling,1438,2,0,2
0,New Jersey,Woodland Park,1849,0,0,0
0,Texas,Katy,1630,49,37,20
0,Michigan,Saint Clair,1208,0,0,0
0,Kentucky,Fort Thomas,1339,1,0,0
0,Wyoming,Green River,1383,0,0,0
0,New York,Haverstraw,1994,5,2,0
0,Ohio,Norton,1108,0,0,0
0,New Mexico,North Valley,1233,0,0,0
0,California,Scotts Valley,3334,1,0,0
0,Oregon,Oak Grove,1819,2,0,1
0,Michigan,Chelsea,1673,3,0,1
0,California,Alpine,2605,4,2,1
0,California,Livingston,1182,9,1,1
0,Texas,Sweetwater,957,4,2,2
0,Colorado,Lone Tree,2892,3,3,1
0,Nevada,Dayton,1261,3,2,1
0,New Jersey,Ringwood,1993,4,3,1
0,New York,Brunswick,1349,0,0,0
0,Connecticut,Plainfield,1299,6,1,3
0,Oklahoma,Glenpool,1075,2,0,1
0,North Carolina,Carrboro,1441,4,0,1
0,Tennessee,Erwin,850,2,3,0
0,Wisconsin,Brown Deer,933,4,0,0
0,Florida,Destin,1848,15,3,6
0,Illinois,South Elgin,1632,2,0,2
0,Connecticut,Simsbury,2030,2,0,1
0,Colorado,Greenwood Village,4691,1,0,0
0,Michigan,Belmont,1435,0,0,0
0,Ohio,Bridgetown,1103,0,0,0
0,Ohio,Beachwood,2271,11,0,2
0,Michigan,Albion,768,12,2,9
0,Texas,Bonham,1163,2,0,1
0,Washington,Toppenish,905,22,7,13
0,Michigan,Clawson,1396,7,2,1
0,New Jersey,Pennsville Township,1257,1,0,0
0,Texas,Snyder,995,2,3,0
0,Illinois,Northlake,1533,1,1,0
0,New Jersey,Hasbrouck Heights,2261,4,4,0
0,Oregon,Molalla,1645,5,2,3
0,Tennessee,Arlington,1639,8,4,2
0,Missouri,Sikeston,759,44,11,23
0,Pennsylvania,Yeadon,1205,0,0,0
0,New York,Fulton,1122,5,0,0
0,Ohio,Blacklick,1717,1,0,1
0,Iowa,Pella,1188,0,0,0
0,Ohio,Vandalia,1099,13,2,3
0,Tennessee,Madisonville,1062,2,1,1
0,Idaho,Hayden,1345,5,2,1
0,California,Carmel,3982,2,0,0
0,Ohio,Canal Fulton,1158,2,2,0
0,Florida,Fort Walton Beach,1153,78,14,31
0,Indiana,Lake Station,850,7,3,1
0,North Carolina,Willow Spring,1304,0,0,0
0,Michigan,Harrison,798,6,2,2
0,Pennsylvania,North Strabane Township,1644,0,0,0
0,Georgia,College Park,1140,21,10,16
0,Texas,Vernon,1000,2,1,0
0,Indiana,Cedar Lake,1320,3,0,1
0,Pennsylvania,Dingman Township,1346,0,0,0
0,Indiana,Kendallville,988,3,0,0
0,New Hampshire,Goffstown,1701,5,1,2
0,Washington,Grandview,1021,5,1,3
0,Pennsylvania,Dover Township,1226,0,0,0
0,New Jersey,Roxbury Township,2253,1,2,0
0,Louisiana,Destrehan,1443,8,4,2
0,Massachusetts,Lynnfield,2816,3,2,0
0,Pennsylvania,Fullerton,1342,0,0,0
0,New York,Woodbury,2188,4,1,1
0,New Jersey,Eatontown,2217,5,1,1
0,Arizona,Camp Verde,1264,5,1,2
0,Florida,Brownsville,1623,1,0,0
0,Alabama,Oxford,827,10,3,3
0,Kansas,Paola,1232,0,0,0
0,Oregon,Milton Freewater,1152,2,0,1
0,Wisconsin,Town of Verona,1677,0,0,0
0,Florida,Alachua,1322,19,1,11
0,Arizona,Globe,1082,3,1,0
0,California,Delhi,1179,8,4,3
0,Texas,Robstown,1104,6,5,1
0,Ohio,Conneaut,838,11,2,2
0,Colorado,Craig,1250,2,2,0
0,Wisconsin,Hudson,1623,3,0,3
0,Pennsylvania,Lower Burrell,943,0,0,0
0,Massachusetts,Town of Spencer,1521,0,0,0
0,Ohio,Seven Hills,1435,0,0,0
0,Louisiana,Keithville,1002,3,1,1
0,New Mexico,Bloomfield,1017,5,1,4
0,Texas,Hockley,1499,3,1,2
0,Maryland,Damascus,2029,2,2,0
0,New Jersey,South Amboy,2038,1,1,0
0,New York,Jericho,3946,2,1,0
0,New Mexico,Grants,962,6,2,1
0,Louisiana,Rayne,1173,19,4,10
0,New Mexico,Sunland Park,892,2,0,2
0,Michigan,Delta Township,1126,0,0,0
0,Georgia,Lyons,923,1,1,0
0,California,Lamont,913,20,11,9
0,Michigan,Fort Gratiot,1157,0,0,0
0,New Jersey,Edgewater,2537,3,4,1
0,New Jersey,Glen Rock,2931,0,0,0
0,Delaware,Milford,1246,26,3,7
0,Ohio,Saint Clairsville,1151,3,2,1
0,Massachusetts,Rehoboth,2056,3,0,0
0,Indiana,Osceola,1335,5,3,1
0,Texas,Brownfield,939,3,3,2
0,Pennsylvania,Towamencin Township,2008,0,0,0
0,Minnesota,East Bethel,1540,0,0,0
0,Florida,Wilton Manors,1883,1,1,0
0,Virginia,Luray,1201,1,0,1
0,California,Orosi,1074,9,2,10
0,Massachusetts,Town of Athol,1295,0,0,0
0,Montana,Whitefish,1492,1,0,0
0,Minnesota,Vadnais Heights,1607,0,0,0
0,California,Pedley,1889,0,0,0
0,New Mexico,Chaparral,832,4,0,3
0,Oregon,Eagle Point,1456,13,1,0
0,New York,Lewisboro,3683,0,0,0
0,Washington,Hazel Dell North,1647,0,0,0
